run_id,problem,instance,execution_mode,method,ansatz_name,ansatz_repetitions,qaoa_depth,num_trainable_parameters,optimizer_name,optimizer_library,optimizer_version,initialization_rule,initialization_lower_bound,initialization_upper_bound,warm_start_source,initialization_seed,objective_shots_per_evaluation,final_sampling_shots,max_optimizer_iterations,max_objective_evaluations,function_tolerance,parameter_tolerance,gradient_tolerance,finite_difference_step,termination_reason,realized_optimizer_iterations,realized_objective_evaluations,final_parameter_selection_rule,postprocessing_rule,wall_time_seconds,artifact_replayable
research_benchmark/research_benchmark/results_hardware/mis/mis_cvar_vqe/1tc_16_txt/result.json,mis,1tc.16.txt,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,64,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2466.923093499965,true
research_benchmark/research_benchmark/results_hardware/mis/mis_cvar_vqe/1tc_32_txt/result.json,mis,1tc.32.txt,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,128,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,5878.767391699948,true
research_benchmark/research_benchmark/results_hardware/mis/mis_cvar_vqe/1tc_64_txt/result.json,mis,1tc.64.txt,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,256,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2868.848432900035,true
research_benchmark/research_benchmark/results_hardware/mis/mis_cvar_vqe/1tc_8_txt/result.json,mis,1tc.8.txt,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,32,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,3648.326724100043,true
research_benchmark/research_benchmark/results_hardware/mis/mis_ma_qaoa/1dc_128_txt/result.json,mis,1dc.128.txt,hardware_single,ma_qaoa,QAOAAnsatz (multi-angle),3,3,5181,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,5372.785327299993,true
research_benchmark/research_benchmark/results_hardware/mis/mis_ma_qaoa/1dc_64_txt/result.json,mis,1dc.64.txt,hardware_single,ma_qaoa,QAOAAnsatz (multi-angle),3,3,2013,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,3512.716365600005,true
research_benchmark/research_benchmark/results_hardware/mis/mis_ma_qaoa/1et_64_txt/result.json,mis,1et.64.txt,hardware_single,ma_qaoa,QAOAAnsatz (multi-angle),3,3,1176,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,5206.992080300002,true
research_benchmark/research_benchmark/results_hardware/mis/mis_ma_qaoa/1tc_16_txt/result.json,mis,1tc.16.txt,hardware_single,ma_qaoa,QAOAAnsatz (multi-angle),3,3,162,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2382.8817358000015,true
research_benchmark/research_benchmark/results_hardware/mis/mis_ma_qaoa/1tc_32_txt/result.json,mis,1tc.32.txt,hardware_single,ma_qaoa,QAOAAnsatz (multi-angle),3,3,396,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2689.9800418000013,true
research_benchmark/research_benchmark/results_hardware/mis/mis_ma_qaoa/1tc_64_txt/result.json,mis,1tc.64.txt,hardware_single,ma_qaoa,QAOAAnsatz (multi-angle),3,3,960,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2705.1813507999977,true
research_benchmark/research_benchmark/results_hardware/mis/mis_ma_qaoa/1tc_8_txt/result.json,mis,1tc.8.txt,hardware_single,ma_qaoa,QAOAAnsatz (multi-angle),3,3,66,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2683.163579,true
research_benchmark/research_benchmark/results_hardware/mis/mis_pce/1dc_128_txt/result.json,mis,1dc.128.txt,hardware_single,pce,EfficientSU2,2,not_applicable,60,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_1,0,1,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,4532.885692900047,true
research_benchmark/research_benchmark/results_hardware/mis/mis_pce/1dc_64_txt/result.json,mis,1dc.64.txt,hardware_single,pce,EfficientSU2,2,not_applicable,48,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_1,0,1,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,10026.99546310003,true
research_benchmark/research_benchmark/results_hardware/mis/mis_pce/1et_64_txt/result.json,mis,1et.64.txt,hardware_single,pce,EfficientSU2,2,not_applicable,48,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_1,0,1,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,8205.97101590014,true
research_benchmark/research_benchmark/results_hardware/mis/mis_pce/1tc_16_txt/result.json,mis,1tc.16.txt,hardware_single,pce,EfficientSU2,2,not_applicable,24,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_1,0,1,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,184,184,best_objective_iterate,one_round_local_swap,6790.759175000014,true
research_benchmark/research_benchmark/results_hardware/mis/mis_pce/1tc_32_txt/result.json,mis,1tc.32.txt,hardware_single,pce,EfficientSU2,2,not_applicable,36,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_1,0,1,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,9016.713942100061,true
research_benchmark/research_benchmark/results_hardware/mis/mis_pce/1tc_64_txt/result.json,mis,1tc.64.txt,hardware_single,pce,EfficientSU2,2,not_applicable,48,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_1,0,1,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,5163.067423200002,true
research_benchmark/research_benchmark/results_hardware/mis/mis_pce/1tc_8_txt/result.json,mis,1tc.8.txt,hardware_single,pce,EfficientSU2,2,not_applicable,18,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_1,0,1,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,124,124,best_objective_iterate,one_round_local_swap,6265.510950699914,true
research_benchmark/research_benchmark/results_hardware/mis/mis_qaoa/1dc_128_txt/result.json,mis,1dc.128.txt,hardware_multi,qaoa,QAOAAnsatz,3,3,6,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,56,56,best_objective_iterate,one_round_local_swap,1070.7930245999996,true
research_benchmark/research_benchmark/results_hardware/mis/mis_qaoa/1dc_64_txt/result.json,mis,1dc.64.txt,hardware_single,qaoa,QAOAAnsatz,3,3,6,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,59,59,best_objective_iterate,one_round_local_swap,1070.345801899999,true
research_benchmark/research_benchmark/results_hardware/mis/mis_qaoa/1et_64_txt/result.json,mis,1et.64.txt,hardware_single,qaoa,QAOAAnsatz,3,3,6,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,65,65,best_objective_iterate,one_round_local_swap,907.2576098999998,true
research_benchmark/research_benchmark/results_hardware/mis/mis_qaoa/1tc_16_txt/result.json,mis,1tc.16.txt,hardware_single,qaoa,QAOAAnsatz,3,3,6,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,62,62,best_objective_iterate,one_round_local_swap,714.132576,true
research_benchmark/research_benchmark/results_hardware/mis/mis_qaoa/1tc_32_txt/result.json,mis,1tc.32.txt,hardware_single,qaoa,QAOAAnsatz,3,3,6,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,56,56,best_objective_iterate,one_round_local_swap,740.7542300999994,true
research_benchmark/research_benchmark/results_hardware/mis/mis_qaoa/1tc_64_txt/result.json,mis,1tc.64.txt,hardware_single,qaoa,QAOAAnsatz,3,3,6,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,59,59,best_objective_iterate,one_round_local_swap,621.7996679999997,true
research_benchmark/research_benchmark/results_hardware/mis/mis_qaoa/1tc_8_txt/result.json,mis,1tc.8.txt,hardware_single,qaoa,QAOAAnsatz,3,3,6,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,50,50,best_objective_iterate,one_round_local_swap,785.761724,true
research_benchmark/research_benchmark/results_hardware/mis/mis_qrao/1dc_128_txt/result.json,mis,1dc.128.txt,hardware_single,qrao,EfficientSU2,3,not_applicable,368,COBYLA,qiskit_algorithms,0.4.0,zero_initial_point,0,0,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,200,200,best_objective_iterate,one_round_local_swap,9598.967875199975,true
research_benchmark/research_benchmark/results_hardware/mis/mis_qrao/1dc_64_txt/result.json,mis,1dc.64.txt,hardware_single,qrao,EfficientSU2,3,not_applicable,200,COBYLA,qiskit_algorithms,0.4.0,zero_initial_point,0,0,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,200,200,best_objective_iterate,one_round_local_swap,6895.014534399961,true
research_benchmark/research_benchmark/results_hardware/mis/mis_qrao/1et_64_txt/result.json,mis,1et.64.txt,hardware_single,qrao,EfficientSU2,3,not_applicable,184,COBYLA,qiskit_algorithms,0.4.0,zero_initial_point,0,0,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,200,200,best_objective_iterate,one_round_local_swap,6905.0027786000865,true
research_benchmark/research_benchmark/results_hardware/mis/mis_qrao/1tc_16_txt/result.json,mis,1tc.16.txt,hardware_single,qrao,EfficientSU2,3,not_applicable,48,COBYLA,qiskit_algorithms,0.4.0,zero_initial_point,0,0,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,200,200,best_objective_iterate,one_round_local_swap,7164.93344589998,true
research_benchmark/research_benchmark/results_hardware/mis/mis_qrao/1tc_32_txt/result.json,mis,1tc.32.txt,hardware_single,qrao,EfficientSU2,3,not_applicable,104,COBYLA,qiskit_algorithms,0.4.0,zero_initial_point,0,0,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,200,200,best_objective_iterate,one_round_local_swap,6952.090132000041,true
research_benchmark/research_benchmark/results_hardware/mis/mis_qrao/1tc_64_txt/result.json,mis,1tc.64.txt,hardware_single,qrao,EfficientSU2,3,not_applicable,184,COBYLA,qiskit_algorithms,0.4.0,zero_initial_point,0,0,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,200,200,best_objective_iterate,one_round_local_swap,4977.393334500026,true
research_benchmark/research_benchmark/results_hardware/mis/mis_qrao/1tc_8_txt/result.json,mis,1tc.8.txt,hardware_single,qrao,EfficientSU2,3,not_applicable,32,COBYLA,qiskit_algorithms,0.4.0,zero_initial_point,0,0,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,200,200,best_objective_iterate,one_round_local_swap,1.5017145000165328,true
research_benchmark/research_benchmark/results_hardware/mis/mis_vqe/1dc_128_txt/result.json,mis,1dc.128.txt,hardware_multi,vqe,unknown_legacy_artifact,3,not_applicable,512,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,3773.280309200054,true
research_benchmark/research_benchmark/results_hardware/mis/mis_vqe/1dc_64_txt/result.json,mis,1dc.64.txt,hardware_multi,vqe,unknown_legacy_artifact,3,not_applicable,256,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2118.629731300054,true
research_benchmark/research_benchmark/results_hardware/mis/mis_vqe/1et_64_txt/result.json,mis,1et.64.txt,hardware_multi,vqe,unknown_legacy_artifact,3,not_applicable,256,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2118.099808900035,true
research_benchmark/research_benchmark/results_hardware/mis/mis_vqe/1tc_16_txt/result.json,mis,1tc.16.txt,hardware_multi,vqe,unknown_legacy_artifact,3,not_applicable,64,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2400.7610516001005,true
research_benchmark/research_benchmark/results_hardware/mis/mis_vqe/1tc_32_txt/result.json,mis,1tc.32.txt,hardware_multi,vqe,unknown_legacy_artifact,3,not_applicable,128,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2172.3357166999485,true
research_benchmark/research_benchmark/results_hardware/mis/mis_vqe/1tc_64_txt/result.json,mis,1tc.64.txt,hardware_multi,vqe,unknown_legacy_artifact,3,not_applicable,256,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2333.355234000017,true
research_benchmark/research_benchmark/results_hardware/mis/mis_vqe/1tc_8_txt/result.json,mis,1tc.8.txt,hardware_multi,vqe,unknown_legacy_artifact,3,not_applicable,32,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2001.7039871000452,true
research_benchmark/research_benchmark/results_hardware/mis/mis_ws_qaoa/1dc_128_txt/result.json,mis,1dc.128.txt,hardware_single,ws_qaoa,QAOAAnsatz,3,3,6,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi_with_gamma_pi_beta_pi_over_2_override,0,2*pi,continuous_relaxation_or_legacy_artifact,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,62,62,best_objective_iterate,one_round_local_swap,1232.4657948999993,true
research_benchmark/research_benchmark/results_hardware/mis/mis_ws_qaoa/1dc_64_txt/result.json,mis,1dc.64.txt,hardware_single,ws_qaoa,QAOAAnsatz,3,3,6,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi_with_gamma_pi_beta_pi_over_2_override,0,2*pi,continuous_relaxation_or_legacy_artifact,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,73,73,best_objective_iterate,one_round_local_swap,1576.2094571999987,true
research_benchmark/research_benchmark/results_hardware/mis/mis_ws_qaoa/1et_64_txt/result.json,mis,1et.64.txt,hardware_single,ws_qaoa,QAOAAnsatz,3,3,6,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi_with_gamma_pi_beta_pi_over_2_override,0,2*pi,continuous_relaxation_or_legacy_artifact,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,65,65,best_objective_iterate,one_round_local_swap,1040.2474941,true
research_benchmark/research_benchmark/results_hardware/mis/mis_ws_qaoa/1tc_16_txt/result.json,mis,1tc.16.txt,hardware_single,ws_qaoa,QAOAAnsatz,3,3,6,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi_with_gamma_pi_beta_pi_over_2_override,0,2*pi,continuous_relaxation_or_legacy_artifact,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,60,60,best_objective_iterate,one_round_local_swap,951.9345678999998,true
research_benchmark/research_benchmark/results_hardware/mis/mis_ws_qaoa/1tc_32_txt/result.json,mis,1tc.32.txt,hardware_single,ws_qaoa,QAOAAnsatz,3,3,6,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi_with_gamma_pi_beta_pi_over_2_override,0,2*pi,continuous_relaxation_or_legacy_artifact,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,72,72,best_objective_iterate,one_round_local_swap,904.108573700003,true
research_benchmark/research_benchmark/results_hardware/mis/mis_ws_qaoa/1tc_64_txt/result.json,mis,1tc.64.txt,hardware_single,ws_qaoa,QAOAAnsatz,3,3,6,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi_with_gamma_pi_beta_pi_over_2_override,0,2*pi,continuous_relaxation_or_legacy_artifact,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,59,59,best_objective_iterate,one_round_local_swap,1327.3473201000015,true
research_benchmark/research_benchmark/results_hardware/mis/mis_ws_qaoa/1tc_8_txt/result.json,mis,1tc.8.txt,hardware_single,ws_qaoa,QAOAAnsatz,3,3,6,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi_with_gamma_pi_beta_pi_over_2_override,0,2*pi,continuous_relaxation_or_legacy_artifact,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,optimizer_success,64,64,best_objective_iterate,one_round_local_swap,634.7482010999993,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_cvar_vqe/hp1_dat/result.json,mkp,hp1.dat,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,240,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,3446.4993931000354,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_cvar_vqe/hp2_dat/result.json,mkp,hp2.dat,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,268,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,3974.273963099986,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_cvar_vqe/pb1_dat/result.json,mkp,pb1.dat,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,236,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,3540.707116000005,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_cvar_vqe/pb2_dat/result.json,mkp,pb2.dat,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,264,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,4527.919701699982,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_cvar_vqe/pb4_dat/result.json,mkp,pb4.dat,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,180,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2563.709283000091,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_cvar_vqe/pb5_dat/result.json,mkp,pb5.dat,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,464,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,3161.2882859000238,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_cvar_vqe/pet2_dat/result.json,mkp,pet2.dat,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,396,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,3978.136023699888,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_cvar_vqe/pet3_dat/result.json,mkp,pet3.dat,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,408,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2136.3523053999525,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_cvar_vqe/pet4_dat/result.json,mkp,pet4.dat,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,428,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2592.8205082999775,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_cvar_vqe/pet5_dat/result.json,mkp,pet5.dat,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,488,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2495.8033849999774,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_cvar_vqe/pet6_dat/result.json,mkp,pet6.dat,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,344,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2389.7946585000027,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_cvar_vqe/pet7_dat/result.json,mkp,pet7.dat,hardware_multi,cvar_vqe,unknown_legacy_artifact,3,not_applicable,400,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,2227.402596800006,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_ma_qaoa/hp1_dat/result.json,mkp,hp1.dat,hardware_single,ma_qaoa,QAOAAnsatz (multi-angle),3,3,4125,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,4447.977328000008,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_ma_qaoa/hp2_dat/result.json,mkp,hp2.dat,hardware_single,ma_qaoa,QAOAAnsatz (multi-angle),3,3,5418,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,4112.820687900006,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_ma_qaoa/pb1_dat/result.json,mkp,pb1.dat,hardware_single,ma_qaoa,QAOAAnsatz (multi-angle),3,3,3942,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,4684.3358812999995,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_ma_qaoa/pb2_dat/result.json,mkp,pb2.dat,hardware_single,ma_qaoa,QAOAAnsatz (multi-angle),3,3,5214,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,7629.6257989999995,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_ma_qaoa/pb4_dat/result.json,mkp,pb4.dat,hardware_single,ma_qaoa,QAOAAnsatz (multi-angle),3,3,2226,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,3807.826185799997,true
research_benchmark/research_benchmark/results_hardware/mkp/mkp_ma_qaoa/pb5_dat/result.json,mkp,pb5.dat,hardware_single,ma_qaoa,QAOAAnsatz (multi-angle),3,3,8211,COBYLA,scipy.optimize.minimize,1.15.3,uniform_0_2pi,0,2*pi,not_applicable,0,1000,1000,200,200,not_applicable,not_applicable,not_applicable,not_applicable,budget_reached,200,200,best_objective_iterate,one_round_local_swap,5131.753188100003,true
