backend_method,best_bitstring,best_gap_pct,best_objective,case_id,elapsed_sec,feasible,instance,metadata_max_memory_mb,method,replicate,seed,setting_label,shots,unique_bitstrings
matrix_product_state,010100010101010101011000000101101100011010110101111101000000011010000001011110010011100110010000010,0.2136433075659595,86875.0,cvar_pet2,1.6230315419961698,True,pet2.dat,36864,cvar_vqe,18,18179,threshold_uncapped_1e-8,1000,1000
matrix_product_state,011111100010110100010100000010110011001111000100000110010110011010000100111010100110000100011101100,18.909729959453717,70598.0,cvar_pet2,1.542892541969195,True,pet2.dat,36864,cvar_vqe,19,19188,threshold_uncapped_1e-8,1000,1000
matrix_product_state,010101000010100001010001011011000110011001100101101011000011,20.655354008191924,2712.0,vqe_hp1,1.0974752909969538,True,hp1.dat,36864,vqe,0,17,production_uncapped_1e-16,1000,1000
matrix_product_state,011000011101100010000110000111011010111000010100100100100011,25.48273844353423,2547.0,vqe_hp1,0.9942091249977238,True,hp1.dat,36864,vqe,1,1026,production_uncapped_1e-16,1000,1000
matrix_product_state,110101000010001000000001111001111000011000010100101011111000,12.785254534815682,2981.0,vqe_hp1,1.0227482909685932,True,hp1.dat,36864,vqe,2,2035,production_uncapped_1e-16,1000,1000
matrix_product_state,101011100110111011100001001000110010010101100101001000111000,18.490345231129314,2786.0,vqe_hp1,0.9574086249922402,True,hp1.dat,36864,vqe,3,3044,production_uncapped_1e-16,1000,1000
matrix_product_state,110000111100011011000001110110000000000001000101001010100000,9.976594499707431,3077.0,vqe_hp1,1.0468353749602102,True,hp1.dat,36864,vqe,4,4053,production_uncapped_1e-16,1000,1000
matrix_product_state,011001111110100011010010100110110100010010011100110001100010,18.461088355763604,2787.0,vqe_hp1,1.0395575420116074,True,hp1.dat,36864,vqe,5,5062,production_uncapped_1e-16,1000,1000
matrix_product_state,010001110001010011100111100100110010010001110010110100101011,27.969572849619663,2462.0,vqe_hp1,1.010001791990362,True,hp1.dat,36864,vqe,6,6071,production_uncapped_1e-16,1000,1000
matrix_product_state,110100001111010100110010111111111000111101001011010010101001,11.732007021650087,3017.0,vqe_hp1,1.0107563749770634,True,hp1.dat,36864,vqe,7,7080,production_uncapped_1e-16,1000,1000
matrix_product_state,101101000001110111100100001100111100111011000111001010101010,21.09420713867759,2697.0,vqe_hp1,0.9908204589737579,True,hp1.dat,36864,vqe,8,8089,production_uncapped_1e-16,1000,1000
matrix_product_state,111100010001010010010011101100101110000011010011101001100010,19.7776477472206,2742.0,vqe_hp1,1.034111374989152,True,hp1.dat,36864,vqe,9,9098,production_uncapped_1e-16,1000,1000
matrix_product_state,010101101000010001000110001100101010110001110011010111101101,23.200702165008778,2625.0,vqe_hp1,1.0005988749908283,True,hp1.dat,36864,vqe,10,10107,production_uncapped_1e-16,1000,1000
matrix_product_state,010010000010100001001110111011011100110101101011011001100011,21.06495026331188,2698.0,vqe_hp1,1.0648097079829313,True,hp1.dat,36864,vqe,11,11116,production_uncapped_1e-16,1000,1000
matrix_product_state,110100101000001100000001101010101100111011100100000111000001,12.931538911644235,2976.0,vqe_hp1,0.9937159590190277,True,hp1.dat,36864,vqe,12,12125,production_uncapped_1e-16,1000,1000
matrix_product_state,100101101110101010011011101111001100111001001001000010101001,12.40491515506144,2994.0,vqe_hp1,1.151800292020198,True,hp1.dat,36864,vqe,13,13134,production_uncapped_1e-16,1000,1000
matrix_product_state,011010111101010101110101011111111010110001101011101011111010,19.01696898771211,2768.0,vqe_hp1,1.004955041978974,True,hp1.dat,36864,vqe,14,14143,production_uncapped_1e-16,1000,1000
matrix_product_state,010010011111100011111011001010011100000000010011011001100011,22.527794031597427,2648.0,vqe_hp1,1.024636542017106,True,hp1.dat,36864,vqe,15,15152,production_uncapped_1e-16,1000,1000
matrix_product_state,101101011001101101101001001010110010110100100101001010101010,20.333528379169106,2723.0,vqe_hp1,0.9772457089857198,True,hp1.dat,36864,vqe,16,16161,production_uncapped_1e-16,1000,1000
matrix_product_state,010000100011001101100111100011011010000011101010001111111010,23.2592159157402,2623.0,vqe_hp1,1.0138220840017311,True,hp1.dat,36864,vqe,17,17170,production_uncapped_1e-16,1000,1000
matrix_product_state,010110101100011011000100000101000001010001100110100101010010,14.01404330017554,2939.0,vqe_hp1,0.9732373749720864,True,hp1.dat,36864,vqe,18,18179,production_uncapped_1e-16,1000,1000
matrix_product_state,100110101110100101000101011011110100001011001011000010101010,18.54885898186074,2784.0,vqe_hp1,0.9950498749967664,True,hp1.dat,36864,vqe,19,19188,production_uncapped_1e-16,1000,1000
matrix_product_state,010101000010100001010001011011000110011001100101101011000011,20.655354008191924,2712.0,vqe_hp1,0.3553316250327043,True,hp1.dat,36864,vqe,0,17,restricted_cap_33_1e-16,1000,1000
matrix_product_state,011000011101100010000110000111011010111000010100100100100011,25.48273844353423,2547.0,vqe_hp1,0.3290911249932833,True,hp1.dat,36864,vqe,1,1026,restricted_cap_33_1e-16,1000,1000
matrix_product_state,110101000010001000000001111001111000011000010100101011111000,12.785254534815682,2981.0,vqe_hp1,0.3438446249929257,True,hp1.dat,36864,vqe,2,2035,restricted_cap_33_1e-16,1000,1000
matrix_product_state,101011100110111011100001001000110010010101100101001000111000,18.490345231129314,2786.0,vqe_hp1,0.3204644999932498,True,hp1.dat,36864,vqe,3,3044,restricted_cap_33_1e-16,1000,1000
matrix_product_state,110000111100011011000001110110000000000001000101001010100000,9.976594499707431,3077.0,vqe_hp1,0.3272450829972513,True,hp1.dat,36864,vqe,4,4053,restricted_cap_33_1e-16,1000,1000
matrix_product_state,011001111110100011010010100110110100010010011100110001100010,18.461088355763604,2787.0,vqe_hp1,0.3317066250019707,True,hp1.dat,36864,vqe,5,5062,restricted_cap_33_1e-16,1000,1000
matrix_product_state,010001110001010011100111100100110010010001110010110100101011,27.969572849619663,2462.0,vqe_hp1,0.34557695902185515,True,hp1.dat,36864,vqe,6,6071,restricted_cap_33_1e-16,1000,1000
matrix_product_state,110100001111010100110010111111111000111101001011010010101001,11.732007021650087,3017.0,vqe_hp1,0.3325611659674905,True,hp1.dat,36864,vqe,7,7080,restricted_cap_33_1e-16,1000,1000
matrix_product_state,101101000001110111100100001100111100111011000111001010101010,21.09420713867759,2697.0,vqe_hp1,0.31934924999950454,True,hp1.dat,36864,vqe,8,8089,restricted_cap_33_1e-16,1000,1000
matrix_product_state,111100010001010010010011101100101110000011010011101001100010,19.7776477472206,2742.0,vqe_hp1,0.3274166659684852,True,hp1.dat,36864,vqe,9,9098,restricted_cap_33_1e-16,1000,1000
matrix_product_state,010101101000010001000110001100101010110001110011010111101101,23.200702165008778,2625.0,vqe_hp1,0.3382195830345154,True,hp1.dat,36864,vqe,10,10107,restricted_cap_33_1e-16,1000,1000
matrix_product_state,010010000010100001001110111011011100110101101011011001100011,21.06495026331188,2698.0,vqe_hp1,0.3309563330258243,True,hp1.dat,36864,vqe,11,11116,restricted_cap_33_1e-16,1000,1000
matrix_product_state,110100101000001100000001101010101100111011100100000111000001,12.931538911644235,2976.0,vqe_hp1,0.32080329197924584,True,hp1.dat,36864,vqe,12,12125,restricted_cap_33_1e-16,1000,1000
matrix_product_state,100101101110101010011011101111001100111001001001000010101001,12.40491515506144,2994.0,vqe_hp1,0.3280327499960549,True,hp1.dat,36864,vqe,13,13134,restricted_cap_33_1e-16,1000,1000
matrix_product_state,011010111101010101110101011111111010110001101011101011111010,19.01696898771211,2768.0,vqe_hp1,0.3412990829674527,True,hp1.dat,36864,vqe,14,14143,restricted_cap_33_1e-16,1000,1000
matrix_product_state,010010011111100011111011001010011100000000010011011001100011,22.527794031597427,2648.0,vqe_hp1,0.33144895802251995,True,hp1.dat,36864,vqe,15,15152,restricted_cap_33_1e-16,1000,1000
matrix_product_state,101101011001101101101001001010110010110100100101001010101010,20.333528379169106,2723.0,vqe_hp1,0.32101220899494365,True,hp1.dat,36864,vqe,16,16161,restricted_cap_33_1e-16,1000,1000
matrix_product_state,010000100011001101100111100011011010000011101010001111111010,23.2592159157402,2623.0,vqe_hp1,0.3605896669905633,True,hp1.dat,36864,vqe,17,17170,restricted_cap_33_1e-16,1000,1000
matrix_product_state,010110101100011011000100000101000001010001100110100101010010,14.01404330017554,2939.0,vqe_hp1,0.37278191605582833,True,hp1.dat,36864,vqe,18,18179,restricted_cap_33_1e-16,1000,1000
matrix_product_state,100110101110100101000101011011110100001011001011000010101010,18.54885898186074,2784.0,vqe_hp1,0.33668166695861146,True,hp1.dat,36864,vqe,19,19188,restricted_cap_33_1e-16,1000,1000
matrix_product_state,010101000010100001010001011011000110011001100101101011000011,20.655354008191924,2712.0,vqe_hp1,0.9022773749893531,True,hp1.dat,36864,vqe,0,17,converged_cap_128_1e-16,1000,1000
matrix_product_state,011000011101100010000110000111011010111000010100100100100011,25.48273844353423,2547.0,vqe_hp1,0.9193673330009915,True,hp1.dat,36864,vqe,1,1026,converged_cap_128_1e-16,1000,1000
matrix_product_state,110101000010001000000001111001111000011000010100101011111000,12.785254534815682,2981.0,vqe_hp1,0.959028750017751,True,hp1.dat,36864,vqe,2,2035,converged_cap_128_1e-16,1000,1000
matrix_product_state,101011100110111011100001001000110010010101100101001000111000,18.490345231129314,2786.0,vqe_hp1,0.9624555829796009,True,hp1.dat,36864,vqe,3,3044,converged_cap_128_1e-16,1000,1000
matrix_product_state,110000111100011011000001110110000000000001000101001010100000,9.976594499707431,3077.0,vqe_hp1,0.9171892500016838,True,hp1.dat,36864,vqe,4,4053,converged_cap_128_1e-16,1000,1000
matrix_product_state,011001111110100011010010100110110100010010011100110001100010,18.461088355763604,2787.0,vqe_hp1,0.9214494589832611,True,hp1.dat,36864,vqe,5,5062,converged_cap_128_1e-16,1000,1000
matrix_product_state,010001110001010011100111100100110010010001110010110100101011,27.969572849619663,2462.0,vqe_hp1,1.1038174590212293,True,hp1.dat,36864,vqe,6,6071,converged_cap_128_1e-16,1000,1000
matrix_product_state,110100001111010100110010111111111000111101001011010010101001,11.732007021650087,3017.0,vqe_hp1,1.0699454169953242,True,hp1.dat,36864,vqe,7,7080,converged_cap_128_1e-16,1000,1000
matrix_product_state,101101000001110111100100001100111100111011000111001010101010,21.09420713867759,2697.0,vqe_hp1,0.9378565000370145,True,hp1.dat,36864,vqe,8,8089,converged_cap_128_1e-16,1000,1000
matrix_product_state,111100010001010010010011101100101110000011010011101001100010,19.7776477472206,2742.0,vqe_hp1,0.9080953749944456,True,hp1.dat,36864,vqe,9,9098,converged_cap_128_1e-16,1000,1000
matrix_product_state,010101101000010001000110001100101010110001110011010111101101,23.200702165008778,2625.0,vqe_hp1,0.9643776250304654,True,hp1.dat,36864,vqe,10,10107,converged_cap_128_1e-16,1000,1000
matrix_product_state,010010000010100001001110111011011100110101101011011001100011,21.06495026331188,2698.0,vqe_hp1,1.045270000002347,True,hp1.dat,36864,vqe,11,11116,converged_cap_128_1e-16,1000,1000
matrix_product_state,110100101000001100000001101010101100111011100100000111000001,12.931538911644235,2976.0,vqe_hp1,1.0141405829926953,True,hp1.dat,36864,vqe,12,12125,converged_cap_128_1e-16,1000,1000
matrix_product_state,100101101110101010011011101111001100111001001001000010101001,12.40491515506144,2994.0,vqe_hp1,0.916678374982439,True,hp1.dat,36864,vqe,13,13134,converged_cap_128_1e-16,1000,1000
matrix_product_state,011010111101010101110101011111111010110001101011101011111010,19.01696898771211,2768.0,vqe_hp1,0.9882161670248024,True,hp1.dat,36864,vqe,14,14143,converged_cap_128_1e-16,1000,1000
matrix_product_state,010010011111100011111011001010011100000000010011011001100011,22.527794031597427,2648.0,vqe_hp1,0.96249641594477,True,hp1.dat,36864,vqe,15,15152,converged_cap_128_1e-16,1000,1000
matrix_product_state,101101011001101101101001001010110010110100100101001010101010,20.333528379169106,2723.0,vqe_hp1,0.9513244170229882,True,hp1.dat,36864,vqe,16,16161,converged_cap_128_1e-16,1000,1000
matrix_product_state,010000100011001101100111100011011010000011101010001111111010,23.2592159157402,2623.0,vqe_hp1,0.8894803330185823,True,hp1.dat,36864,vqe,17,17170,converged_cap_128_1e-16,1000,1000
matrix_product_state,010110101100011011000100000101000001010001100110100101010010,14.01404330017554,2939.0,vqe_hp1,1.0052162499632686,True,hp1.dat,36864,vqe,18,18179,converged_cap_128_1e-16,1000,1000
matrix_product_state,100110101110100101000101011011110100001011001011000010101010,18.54885898186074,2784.0,vqe_hp1,1.002613167045638,True,hp1.dat,36864,vqe,19,19188,converged_cap_128_1e-16,1000,1000
matrix_product_state,010101000010100001010001011011000110011001100101101011000011,20.655354008191924,2712.0,vqe_hp1,0.9263143750140443,True,hp1.dat,36864,vqe,0,17,conservative_cap_256_1e-16,1000,1000
matrix_product_state,011000011101100010000110000111011010111000010100100100100011,25.48273844353423,2547.0,vqe_hp1,0.9557868750416674,True,hp1.dat,36864,vqe,1,1026,conservative_cap_256_1e-16,1000,1000
matrix_product_state,110101000010001000000001111001111000011000010100101011111000,12.785254534815682,2981.0,vqe_hp1,1.0375741659663618,True,hp1.dat,36864,vqe,2,2035,conservative_cap_256_1e-16,1000,1000
matrix_product_state,101011100110111011100001001000110010010101100101001000111000,18.490345231129314,2786.0,vqe_hp1,0.8993216250091791,True,hp1.dat,36864,vqe,3,3044,conservative_cap_256_1e-16,1000,1000
matrix_product_state,110000111100011011000001110110000000000001000101001010100000,9.976594499707431,3077.0,vqe_hp1,0.8963200829457492,True,hp1.dat,36864,vqe,4,4053,conservative_cap_256_1e-16,1000,1000
matrix_product_state,011001111110100011010010100110110100010010011100110001100010,18.461088355763604,2787.0,vqe_hp1,0.9607518749544397,True,hp1.dat,36864,vqe,5,5062,conservative_cap_256_1e-16,1000,1000
matrix_product_state,010001110001010011100111100100110010010001110010110100101011,27.969572849619663,2462.0,vqe_hp1,0.9777552080340683,True,hp1.dat,36864,vqe,6,6071,conservative_cap_256_1e-16,1000,1000
matrix_product_state,110100001111010100110010111111111000111101001011010010101001,11.732007021650087,3017.0,vqe_hp1,1.0284366659470834,True,hp1.dat,36864,vqe,7,7080,conservative_cap_256_1e-16,1000,1000
matrix_product_state,101101000001110111100100001100111100111011000111001010101010,21.09420713867759,2697.0,vqe_hp1,0.9129620000021532,True,hp1.dat,36864,vqe,8,8089,conservative_cap_256_1e-16,1000,1000
matrix_product_state,111100010001010010010011101100101110000011010011101001100010,19.7776477472206,2742.0,vqe_hp1,0.977500458015129,True,hp1.dat,36864,vqe,9,9098,conservative_cap_256_1e-16,1000,1000
matrix_product_state,010101101000010001000110001100101010110001110011010111101101,23.200702165008778,2625.0,vqe_hp1,0.9643022079835646,True,hp1.dat,36864,vqe,10,10107,conservative_cap_256_1e-16,1000,1000
matrix_product_state,010010000010100001001110111011011100110101101011011001100011,21.06495026331188,2698.0,vqe_hp1,0.9393109590164386,True,hp1.dat,36864,vqe,11,11116,conservative_cap_256_1e-16,1000,1000
matrix_product_state,110100101000001100000001101010101100111011100100000111000001,12.931538911644235,2976.0,vqe_hp1,0.8825877089984715,True,hp1.dat,36864,vqe,12,12125,conservative_cap_256_1e-16,1000,1000
matrix_product_state,100101101110101010011011101111001100111001001001000010101001,12.40491515506144,2994.0,vqe_hp1,0.947857083985582,True,hp1.dat,36864,vqe,13,13134,conservative_cap_256_1e-16,1000,1000
matrix_product_state,011010111101010101110101011111111010110001101011101011111010,19.01696898771211,2768.0,vqe_hp1,0.9636482920031995,True,hp1.dat,36864,vqe,14,14143,conservative_cap_256_1e-16,1000,1000
matrix_product_state,010010011111100011111011001010011100000000010011011001100011,22.527794031597427,2648.0,vqe_hp1,0.9572982909739949,True,hp1.dat,36864,vqe,15,15152,conservative_cap_256_1e-16,1000,1000
matrix_product_state,101101011001101101101001001010110010110100100101001010101010,20.333528379169106,2723.0,vqe_hp1,0.866497959010303,True,hp1.dat,36864,vqe,16,16161,conservative_cap_256_1e-16,1000,1000
matrix_product_state,010000100011001101100111100011011010000011101010001111111010,23.2592159157402,2623.0,vqe_hp1,0.932642166968435,True,hp1.dat,36864,vqe,17,17170,conservative_cap_256_1e-16,1000,1000
matrix_product_state,010110101100011011000100000101000001010001100110100101010010,14.01404330017554,2939.0,vqe_hp1,1.0000313749769703,True,hp1.dat,36864,vqe,18,18179,conservative_cap_256_1e-16,1000,1000
matrix_product_state,100110101110100101000101011011110100001011001011000010101010,18.54885898186074,2784.0,vqe_hp1,0.9742712919833139,True,hp1.dat,36864,vqe,19,19188,conservative_cap_256_1e-16,1000,1000
matrix_product_state,010101000010100001010001011011000110011001100101101011000011,20.655354008191924,2712.0,vqe_hp1,1.2466637920006178,True,hp1.dat,36864,vqe,0,17,threshold_uncapped_1e-12,1000,1000
matrix_product_state,011000011101100010000110000111011010111000010100100100100011,25.48273844353423,2547.0,vqe_hp1,1.0895634169573896,True,hp1.dat,36864,vqe,1,1026,threshold_uncapped_1e-12,1000,1000
matrix_product_state,110101000010001000000001111001111000011000010100101011111000,12.785254534815682,2981.0,vqe_hp1,0.9175216669682413,True,hp1.dat,36864,vqe,2,2035,threshold_uncapped_1e-12,1000,1000
matrix_product_state,101011100110111011100001001000110010010101100101001000111000,18.490345231129314,2786.0,vqe_hp1,0.8779421250219457,True,hp1.dat,36864,vqe,3,3044,threshold_uncapped_1e-12,1000,1000
matrix_product_state,110000111100011011000001110110000000000001000101001010100000,9.976594499707431,3077.0,vqe_hp1,0.9370370000251569,True,hp1.dat,36864,vqe,4,4053,threshold_uncapped_1e-12,1000,1000
matrix_product_state,011001111110100011010010100110110100010010011100110001100010,18.461088355763604,2787.0,vqe_hp1,0.9393406250164844,True,hp1.dat,36864,vqe,5,5062,threshold_uncapped_1e-12,1000,1000
matrix_product_state,010001110001010011100111100100110010010001110010110100101011,27.969572849619663,2462.0,vqe_hp1,0.9240235830075108,True,hp1.dat,36864,vqe,6,6071,threshold_uncapped_1e-12,1000,1000
matrix_product_state,110100001111010100110010111111111000111101001011010010101001,11.732007021650087,3017.0,vqe_hp1,0.8626430829754099,True,hp1.dat,36864,vqe,7,7080,threshold_uncapped_1e-12,1000,1000
matrix_product_state,101101000001110111100100001100111100111011000111001010101010,21.09420713867759,2697.0,vqe_hp1,0.925910166988615,True,hp1.dat,36864,vqe,8,8089,threshold_uncapped_1e-12,1000,1000
matrix_product_state,111100010001010010010011101100101110000011010011101001100010,19.7776477472206,2742.0,vqe_hp1,0.9311336249811575,True,hp1.dat,36864,vqe,9,9098,threshold_uncapped_1e-12,1000,1000
matrix_product_state,010101101000010001000110001100101010110001110011010111101101,23.200702165008778,2625.0,vqe_hp1,0.9374001249670982,True,hp1.dat,36864,vqe,10,10107,threshold_uncapped_1e-12,1000,1000
matrix_product_state,010010000010100001001110111011011100110101101011011001100011,21.06495026331188,2698.0,vqe_hp1,0.8562834580079652,True,hp1.dat,36864,vqe,11,11116,threshold_uncapped_1e-12,1000,1000
matrix_product_state,110100101000001100000001101010101100111011100100000111000001,12.931538911644235,2976.0,vqe_hp1,0.9089761250070296,True,hp1.dat,36864,vqe,12,12125,threshold_uncapped_1e-12,1000,1000
matrix_product_state,100101101110101010011011101111001100111001001001000010101001,12.40491515506144,2994.0,vqe_hp1,0.9291504169814289,True,hp1.dat,36864,vqe,13,13134,threshold_uncapped_1e-12,1000,1000
matrix_product_state,011010111101010101110101011111111010110001101011101011111010,19.01696898771211,2768.0,vqe_hp1,0.9528015000396408,True,hp1.dat,36864,vqe,14,14143,threshold_uncapped_1e-12,1000,1000
matrix_product_state,010010011111100011111011001010011100000000010011011001100011,22.527794031597427,2648.0,vqe_hp1,0.865880457975436,True,hp1.dat,36864,vqe,15,15152,threshold_uncapped_1e-12,1000,1000
matrix_product_state,101101011001101101101001001010110010110100100101001010101010,20.333528379169106,2723.0,vqe_hp1,0.8731389999738894,True,hp1.dat,36864,vqe,16,16161,threshold_uncapped_1e-12,1000,1000
matrix_product_state,010000100011001101100111100011011010000011101010001111111010,23.2592159157402,2623.0,vqe_hp1,0.9354128330014646,True,hp1.dat,36864,vqe,17,17170,threshold_uncapped_1e-12,1000,1000
matrix_product_state,010110101100011011000100000101000001010001100110100101010010,14.01404330017554,2939.0,vqe_hp1,0.9363263749983162,True,hp1.dat,36864,vqe,18,18179,threshold_uncapped_1e-12,1000,1000
matrix_product_state,100110101110100101000101011011110100001011001011000010101010,18.54885898186074,2784.0,vqe_hp1,0.9439706660341471,True,hp1.dat,36864,vqe,19,19188,threshold_uncapped_1e-12,1000,1000
matrix_product_state,010101000010100001010001011011000110011001100101101011000011,20.655354008191924,2712.0,vqe_hp1,0.7691510830190964,True,hp1.dat,36864,vqe,0,17,threshold_uncapped_1e-8,1000,1000
matrix_product_state,011000011101100010000110000111011010111000010100100100100011,25.48273844353423,2547.0,vqe_hp1,0.7879465420264751,True,hp1.dat,36864,vqe,1,1026,threshold_uncapped_1e-8,1000,1000
matrix_product_state,110101000010001000000001111001111000011000010100101011111000,12.785254534815682,2981.0,vqe_hp1,0.7355095829698257,True,hp1.dat,36864,vqe,2,2035,threshold_uncapped_1e-8,1000,1000
matrix_product_state,101011100110111011100001001000110010010101100101001000111000,18.490345231129314,2786.0,vqe_hp1,0.6877589590149,True,hp1.dat,36864,vqe,3,3044,threshold_uncapped_1e-8,1000,1000
matrix_product_state,110000111100011011000001110110000000000001000101001010100000,9.976594499707431,3077.0,vqe_hp1,0.6741507080150768,True,hp1.dat,36864,vqe,4,4053,threshold_uncapped_1e-8,1000,1000
matrix_product_state,011001111110100011010010100110110100010010011100110001100010,18.461088355763604,2787.0,vqe_hp1,0.7070638749864884,True,hp1.dat,36864,vqe,5,5062,threshold_uncapped_1e-8,1000,1000
matrix_product_state,010001110001010011100111100100110010010001110010110100101011,27.969572849619663,2462.0,vqe_hp1,0.7481900419807062,True,hp1.dat,36864,vqe,6,6071,threshold_uncapped_1e-8,1000,1000
matrix_product_state,110100001111010100110010111111111000111101001011010010101001,11.732007021650087,3017.0,vqe_hp1,0.7242030000197701,True,hp1.dat,36864,vqe,7,7080,threshold_uncapped_1e-8,1000,1000
matrix_product_state,101101000001110111100100001100111100111011000111001010101010,21.09420713867759,2697.0,vqe_hp1,0.7393866250058636,True,hp1.dat,36864,vqe,8,8089,threshold_uncapped_1e-8,1000,1000
matrix_product_state,111100010001010010010011101100101110000011010011101001100010,19.7776477472206,2742.0,vqe_hp1,0.683079042006284,True,hp1.dat,36864,vqe,9,9098,threshold_uncapped_1e-8,1000,1000
matrix_product_state,010101101000010001000110001100101010110001110011010111101101,23.200702165008778,2625.0,vqe_hp1,0.6645901660085656,True,hp1.dat,36864,vqe,10,10107,threshold_uncapped_1e-8,1000,1000
matrix_product_state,010010000010100001001110111011011100110101101011011001100011,21.06495026331188,2698.0,vqe_hp1,0.6881283330149017,True,hp1.dat,36864,vqe,11,11116,threshold_uncapped_1e-8,1000,1000
matrix_product_state,110100101000001100000001101010101100111011100100000111000001,12.931538911644235,2976.0,vqe_hp1,0.7723007919848897,True,hp1.dat,36864,vqe,12,12125,threshold_uncapped_1e-8,1000,1000
matrix_product_state,100101101110101010011011101111001100111001001001000010101001,12.40491515506144,2994.0,vqe_hp1,0.800029500038363,True,hp1.dat,36864,vqe,13,13134,threshold_uncapped_1e-8,1000,1000
matrix_product_state,011010111101010101110101011111111010110001101011101011111010,19.01696898771211,2768.0,vqe_hp1,0.7142106659593992,True,hp1.dat,36864,vqe,14,14143,threshold_uncapped_1e-8,1000,1000
matrix_product_state,010010011111100011111011001010011100000000010011011001100011,22.527794031597427,2648.0,vqe_hp1,0.6893105420167558,True,hp1.dat,36864,vqe,15,15152,threshold_uncapped_1e-8,1000,1000
matrix_product_state,101101011001101101101001001010110010110100100101001010101010,20.333528379169106,2723.0,vqe_hp1,0.7238146669697016,True,hp1.dat,36864,vqe,16,16161,threshold_uncapped_1e-8,1000,1000
matrix_product_state,010000100011001101100111100011011010000011101010001111111010,23.2592159157402,2623.0,vqe_hp1,0.7636120829847641,True,hp1.dat,36864,vqe,17,17170,threshold_uncapped_1e-8,1000,1000
matrix_product_state,010110101100011011000100000101000001010001100110100101010010,14.01404330017554,2939.0,vqe_hp1,0.7898389579495415,True,hp1.dat,36864,vqe,18,18179,threshold_uncapped_1e-8,1000,1000
matrix_product_state,100110101110100101000101011011110100001011001011000010101010,18.54885898186074,2784.0,vqe_hp1,0.7381680829566903,True,hp1.dat,36864,vqe,19,19188,threshold_uncapped_1e-8,1000,1000
